Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1012824,2014-10-17 00:00:00,2013-10-17 18:03:20,3842,2280418,0,593,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012824/SRR1012824.lite.1,SRX365121,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491508,SAMN02358195,simple,718308,biofilm metagenome,R-47-Day18,,,,,,,no,,,,,PSU,SRA107248,,public,781560D540C0E008284AA42BAC9D7A29,17E16C6521AE2622B93D488E9C5D2669
SRR1012825,2014-10-17 00:00:00,2013-10-17 18:03:21,4123,2443362,0,592,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012825/SRR1012825.lite.1,SRX365122,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491509,SAMN02358196,simple,718308,biofilm metagenome,R-47-Day26,,,,,,,no,,,,,PSU,SRA107248,,public,FAC87AFD1DF8E180C45A4F826E42AA30,84381EF3A1A95192D0438C828827326F
SRR1012826,2014-10-17 00:00:00,2013-10-17 18:03:20,4220,2476047,0,586,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012826/SRR1012826.lite.1,SRX365122,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491509,SAMN02358196,simple,718308,biofilm metagenome,R-47-Day26,,,,,,,no,,,,,PSU,SRA107248,,public,EB335D6DE0E2F4536E1BFCBF85332A5A,859B8EFDDE37E7F4FBB5C6E067DCFFF2
SRR1012827,2014-10-17 00:00:00,2013-10-17 18:03:20,2886,1663006,0,576,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012827/SRR1012827.lite.1,SRX365123,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491510,SAMN02358197,simple,718308,biofilm metagenome,R-47-Day41,,,,,,,no,,,,,PSU,SRA107248,,public,A364449FABCE073AB22D4D7B49CFCAA3,B089A73B5DD2457BF4D86C9FFE582B94
SRR1012828,2014-10-17 00:00:00,2013-10-17 18:03:20,4312,2490195,0,577,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012828/SRR1012828.lite.1,SRX365123,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491510,SAMN02358197,simple,718308,biofilm metagenome,R-47-Day41,,,,,,,no,,,,,PSU,SRA107248,,public,F8F52CFEE77754C3921EBC0C66F88A48,FC8AF1AC67299F0080E613B8C3CF5C4D
SRR1012829,2014-10-17 00:00:00,2013-10-17 18:03:20,2607,1449520,0,556,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012829/SRR1012829.lite.1,SRX365124,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491511,SAMN02358198,simple,718308,biofilm metagenome,R-47-Day58,,,,,,,no,,,,,PSU,SRA107248,,public,6B4C0E9328F62F93FD2DF32718CABBCE,87682467B32CED251D63C231307C531F
SRR1012830,2014-10-17 00:00:00,2013-10-17 18:03:20,3488,1993502,0,571,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012830/SRR1012830.lite.1,SRX365124,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491511,SAMN02358198,simple,718308,biofilm metagenome,R-47-Day58,,,,,,,no,,,,,PSU,SRA107248,,public,F530BBF8C3FCBBF8F39F09F585256504,6B924D28BD00BB06E050F70EC1281127
SRR1012821,2014-10-17 00:00:00,2013-10-17 18:03:20,6460,3721743,0,576,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012821/SRR1012821.lite.1,SRX365120,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491507,SAMN02358194,simple,718308,biofilm metagenome,R-47-Day9,,,,,,,no,,,,,PSU,SRA107248,,public,3B6769BA74C57F98CC9C4D3F97D0EC2E,33959755505D3BFDEC024B1042D72560
SRR1012822,2014-10-17 00:00:00,2013-10-17 18:03:19,3895,2315585,0,594,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012822/SRR1012822.lite.1,SRX365120,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491507,SAMN02358194,simple,718308,biofilm metagenome,R-47-Day9,,,,,,,no,,,,,PSU,SRA107248,,public,EC7E6CCDEF0A17F6476CD7BAE0DEFE22,35CFE3163F42090784AE4C3ADF49C5E3
SRR6111209,2018-02-28 00:31:14,2017-09-28 09:18:02,136986,68728340,136986,501,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/111/SRR6111209.sralite.1,SRX3226028,brush biofilm,AMPLICON,PCR,METAGENOMIC,PAIRED,300,10,ILLUMINA,Illumina MiSeq,SRP119036,PRJNA412459,,412459,SRS2550637,SAMN07714552,simple,1759406,microbial fuel cell metagenome,brush biofilm,,,,,,,no,,,,,TECHNICAL UNIVERSITY OF DENMARK,SRA614922,,public,7B823F217F4C782BAA58C2C29E4ECC18,B4FEEDFC7FFF301719B44C79467A34D5
SRR3955913,2017-07-26 00:00:33,2016-07-27 13:11:27,106997,19797263,0,185,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/955/SRR3955913.sralite.1,SRX1977373,graphene modified bioanode before polarity reversion,OTHER,unspecified,OTHER,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP079894,PRJNA331214,,331214,SRS1587541,SAMN05440413,simple,1594593,bioanode metagenome,1 graphene modified bioanode before polarity reversion,,,,,,,no,,,,,SOUTH CHINA UNIVERSITY OF TECHNOLOGY,SRA444342,,public,F4AD7E5E9BAAC09E78DC8C6CFBCEB94A,31AD4C47A824E45FCD1307A01EF38BAC
SRR5133616,2017-01-02 12:50:25,2016-12-28 12:48:19,35237,17670571,35237,501,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/133/SRR5133616.sralite.1,SRX2448219,1.8CN43,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP095739,PRJNA359095,,359095,SRS1881628,SAMN06186833,simple,1759406,microbial fuel cell metagenome,1.8CN43,,,,,,,no,,,,,UNIVERSITY OF MASSACHUSETTS-AMHERST,SRA511940,,public,5B67F86B858F19381154C4DFBEE5F3F7,3268854AC3C934300575C8F5F3DA3172
SRR3955918,2017-07-26 00:00:37,2016-07-27 13:11:41,109195,19766318,0,181,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/955/SRR3955918/SRR3955918.sralite.1,SRX1980111,biocathode before polarity reversion,OTHER,unspecified,OTHER,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP079894,PRJNA331214,,331214,SRS1587542,SAMN05440414,simple,1527414,biocathode metagenome,2 biocathode before polarity reversion,,,,,,,no,,,,,SOUTH CHINA UNIVERSITY OF TECHNOLOGY,SRA444342,,public,44BFC2765620FCD4951073C1D4C44C87,CCBEC3F8FFC9171BDB34CC44E633DB87
SRR3955919,2017-07-26 00:00:37,2016-07-27 13:52:51,123688,23167275,0,187,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/955/SRR3955919/SRR3955919.sralite.1,SRX1980112,graphene modified biocathode after polarity reversion,OTHER,unspecified,OTHER,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP079894,PRJNA331214,,331214,SRS1587540,SAMN05440415,simple,1527414,biocathode metagenome,3 graphene modified biocathode after polarity reversion,,,,,,,no,,,,,SOUTH CHINA UNIVERSITY OF TECHNOLOGY,SRA444342,,public,0075B894D66678320A5669C965815DCB,D1B46E8853958887142BD1A65FF7C0C4
SRR5133615,2017-01-02 12:50:23,2016-12-28 12:48:16,40132,20119241,40132,501,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/133/SRR5133615.sralite.1,SRX2448218,3.7CN0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP095739,PRJNA359095,,359095,SRS1881627,SAMN06186835,simple,1759406,microbial fuel cell metagenome,3.7CN0,,,,,,,no,,,,,UNIVERSITY OF MASSACHUSETTS-AMHERST,SRA511940,,public,10CF44816E042E14910026B95E5C277A,A91674D39BC65D94587F8639CAFC1659
SRR5133618,2017-01-02 12:50:29,2016-12-28 12:48:23,49358,24753340,49358,501,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/133/SRR5133618.sralite.1,SRX2448221,3.7CN20,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP095739,PRJNA359095,,359095,SRS1881630,SAMN06186836,simple,1759406,microbial fuel cell metagenome,3.7CN20,,,,,,,no,,,,,UNIVERSITY OF MASSACHUSETTS-AMHERST,SRA511940,,public,04AC1BBD71C53D31887FA8D9D9C6CF85,2075DB9253C7A99E3373D157DF627F82
SRR5133614,2017-01-02 12:50:21,2016-12-28 12:48:16,55841,28005122,55841,501,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/133/SRR5133614.sralite.1,SRX2448217,3.7CN56,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP095739,PRJNA359095,,359095,SRS1881626,SAMN06186838,simple,1759406,microbial fuel cell metagenome,3.7CN56,,,,,,,no,,,,,UNIVERSITY OF MASSACHUSETTS-AMHERST,SRA511940,,public,B62540DFCC8A1E8F2A41AD3B3D8E865D,004C6D3B44D2054A600D45C2573290C2
SRR3955920,2017-07-26 00:00:38,2016-07-27 13:11:55,97931,18377380,0,187,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/955/SRR3955920/SRR3955920.sralite.1,SRX1980113,bioanode after polarity reversion,OTHER,unspecified,OTHER,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP079894,PRJNA331214,,331214,SRS1587543,SAMN05440416,simple,1594593,bioanode metagenome,4 bioanode after polarity reversion,,,,,,,no,,,,,SOUTH CHINA UNIVERSITY OF TECHNOLOGY,SRA444342,,public,3F2971BB213E83D82BA53DA9674D6987,1D6CEAFC753F23A7A7333629DE2B74B8
SRR3955921,2017-07-26 00:00:38,2016-07-27 13:13:40,110931,19937024,0,179,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/955/SRR3955921.sralite.1,SRX1980114,control bioanode,OTHER,unspecified,OTHER,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP079894,PRJNA331214,,331214,SRS1587544,SAMN05440417,simple,1594593,bioanode metagenome,5 control bioanode,,,,,,,no,,,,,SOUTH CHINA UNIVERSITY OF TECHNOLOGY,SRA444342,,public,7CEF1AB1D9F4517996864E26B50414EA,2EA09001B0496BFCDEC10F8C59F7077E
SRR3955922,2017-07-26 00:00:38,2016-07-27 13:13:31,79061,14683648,0,185,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/955/SRR3955922/SRR3955922.sralite.1,SRX1980115,control biocathode,OTHER,unspecified,OTHER,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP079894,PRJNA331214,,331214,SRS1587545,SAMN05440418,simple,1527414,biocathode metagenome,6 control biocathode,,,,,,,no,,,,,SOUTH CHINA UNIVERSITY OF TECHNOLOGY,SRA444342,,public,4A043AB57468D49D6DDE296348A6899C,D11638784A993010CB8AC7F1B207D17C
SRR5133617,2017-01-02 12:50:27,2016-12-28 12:48:23,57445,28817528,57445,501,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/133/SRR5133617.sralite.1,SRX2448220,7.4CN20,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP095739,PRJNA359095,,359095,SRS1881629,SAMN06186828,simple,1759406,microbial fuel cell metagenome,7.4CN20,,,,,,,no,,,,,UNIVERSITY OF MASSACHUSETTS-AMHERST,SRA511940,,public,AD6C6F75E8C6F638F35752385FD2F2D9,A657C227FB064C60CFA9A85896FA4D4E
SRR1522038,2014-07-28 00:00:00,2014-07-23 06:28:48,562738,326412815,562738,580,163,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522038/SRR1522038.sralite.1,SRX658541,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663626,SAMN02929374,simple,527639,wastewater metagenome,ConA,,,,,,,no,,,,,UFZ,SRA175050,,public,717A10160EEE5444A967596CAAF31AD1,AAEBD967FDA0AC4A53EA5591C7A658E7
SRR1522040,2014-07-28 00:00:00,2014-07-23 04:32:51,289946,168179850,289946,580,88,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522040/SRR1522040.sralite.1,SRX658544,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663626,SAMN02929374,simple,527639,wastewater metagenome,ConA,,,,,,,no,,,,,UFZ,SRA175050,,public,26511C4ABAA04091D5FCD26187A01E16,B0F02551C2E3B0D36AB05FF588C0D6A1
SRR1522045,2014-07-28 00:00:00,2014-07-23 06:28:36,222851,130560749,222851,585,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522045/SRR1522045.sralite.1,SRX658550,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663633,SAMN02929376,simple,527639,wastewater metagenome,ConC,,,,,,,no,,,,,UFZ,SRA175050,,public,9756E591049E7C18E4C9BFD4F5871994,79E595BB38715F4CD5FD2E423A3F788D
SRR1522046,2014-07-28 00:00:00,2014-07-23 04:32:44,87351,51165405,87351,585,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522046/SRR1522046.sralite.1,SRX658551,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663633,SAMN02929376,simple,527639,wastewater metagenome,ConC,,,,,,,no,,,,,UFZ,SRA175050,,public,892E8EE92CC2C733B34C27079F22374F,D500CA31AC82DAB3F326E22EB5CAB00A
SRR1522042,2014-07-28 00:00:00,2014-07-23 07:33:40,378327,219442923,378327,580,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522042/SRR1522042.sralite.1,SRX658547,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663631,SAMN02929375,simple,527639,wastewater metagenome,ConM,,,,,,,no,,,,,UFZ,SRA175050,,public,5AF4CAB7B474AE7D517C3BE69DB6B75B,1F20761C04DDA4638865E6953213F40D
SRR1522044,2014-07-28 00:00:00,2014-07-23 04:33:21,198226,114981243,198226,580,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522044/SRR1522044.sralite.1,SRX658549,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663631,SAMN02929375,simple,527639,wastewater metagenome,ConM,,,,,,,no,,,,,UFZ,SRA175050,,public,AAF31D204537BE29F343AF026C6284CC,F30FA37C1D01C8803510575CBC13179A
DRR014190,2014-04-04 00:15:51,2014-03-28 00:35:22,8610,4565388,0,530,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/014/DRR014190/DRR014190.lite.1,DRX012721,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX,DRP001235,PRJDB2568,,254647,DRS012491,SAMD00012615,simple,1759406,microbial fuel cell metagenome,DRS012491,,,,,,,no,,,,,TOKYO_PHARM,DRA001173,,public,E7BD572C2E754648E3D8165EA8D2A2C2,083B0F3BD6576A4E6E170E8C97D82FA0
SRR27871997,2024-03-31 00:03:58,2024-02-05 10:12:20,90882,45441000,90882,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR027/27871/SRR27871997/SRR27871997.lite.1,SRX23533961,CA3.2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP488148,PRJNA1071877,,1071877,SRS20397691,SAMN39723808,simple,1759406,microbial fuel cell metagenome,Fermentation metagenome 3,,,,,,,no,,,,,DELFT UNIVERSITY OF TECHNOLOGY,SRA1797491,,public,938666109B1D8BBF0F07E5210070C911,E99AB6CEA7873E3EB7102F68ADE2C6CC
SRR1522012,2014-07-28 00:00:00,2014-07-23 08:31:52,490939,286681561,490939,583,141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522012/SRR1522012.sralite.1,SRX658513,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663618,SAMN02929371,simple,527639,wastewater metagenome,MFCA,,,,,,,no,,,,,UFZ,SRA175050,,public,CFEA17C25573C77C1C757417A3EA5818,F60F89A469E1591ECE0A8E5B46CBC6AE
SRR1522016,2014-07-28 00:00:00,2014-07-23 11:34:52,346979,202621126,346979,583,105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522016/SRR1522016.sralite.1,SRX658519,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663618,SAMN02929371,simple,527639,wastewater metagenome,MFCA,,,,,,,no,,,,,UFZ,SRA175050,,public,B258F6B406CD3CD2F82F06BB96E58C3B,8D2F088AA5D658577A129B63A2FADDF7
SRR1522032,2014-07-28 00:00:00,2014-07-23 08:32:53,535964,311956517,535964,582,155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522032/SRR1522032.sralite.1,SRX658534,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663622,SAMN02929373,simple,527639,wastewater metagenome,MFCC,,,,,,,no,,,,,UFZ,SRA175050,,public,801FE57882DF6CAC9B58925121F368ED,6984DAEF16AD3F1A71ADA9E506195FBC
SRR1522035,2014-07-28 00:00:00,2014-07-23 05:32:02,146903,85507258,146903,582,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522035/SRR1522035.sralite.1,SRX658538,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663622,SAMN02929373,simple,527639,wastewater metagenome,MFCC,,,,,,,no,,,,,UFZ,SRA175050,,public,6AD55EAABF594A0D14A614251646F01F,0298B13D26AD371E184E42080BDEFCB0
SRR1522020,2014-07-28 00:00:00,2014-07-23 08:34:36,163699,95917658,163699,585,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522020/SRR1522020.sralite.1,SRX658523,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663620,SAMN02929372,simple,527639,wastewater metagenome,MFCM,,,,,,,no,,,,,UFZ,SRA175050,,public,34D41DE8371AFFB185AA9B28CC03F2A7,CEB7DEB36518F9C4D4C8692C99CBF0B2
SRR1522025,2014-07-28 00:00:00,2014-07-23 05:33:27,29139,17076504,29139,586,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/522/SRR1522025/SRR1522025.sralite.1,SRX658530,,AMPLICON,PCR,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP044693,PRJNA255835,,255835,SRS663620,SAMN02929372,simple,527639,wastewater metagenome,MFCM,,,,,,,no,,,,,UFZ,SRA175050,,public,95A4691F22986FC2DFF8629C6CD75610,6396AECD297FA33EB205708AD64E963F
DRR066347,2016-08-01 10:05:16,2016-08-01 10:08:50,3982,2126058,0,533,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/066/DRR066347/DRR066347.lite.1,DRX060385,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX,DRP003216,PRJDB5040,,336159,DRS033089,SAMD00056682,simple,1759406,microbial fuel cell metagenome,SAMD00056682,,,,,,,no,,,,,TOKYO_PHARM,DRA004918,,public,61F078401C47F650EFD6067342D2A73C,ED38B7803D59313A979EAAB864F80B06
DRR066355,2016-08-01 10:05:16,2016-08-01 10:09:04,4002,2129044,0,531,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/066/DRR066355/DRR066355.lite.1,DRX060385,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX,DRP003216,PRJDB5040,,336159,DRS033089,SAMD00056682,simple,1759406,microbial fuel cell metagenome,SAMD00056682,,,,,,,no,,,,,TOKYO_PHARM,DRA004918,,public,EB02C950834A4BF1C1D31B471532AA7C,679220DFC74BBB5062C8668F6EFE6DAE
DRR066356,2016-08-01 10:05:16,2016-08-01 10:09:03,3319,1799113,0,542,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/066/DRR066356/DRR066356.lite.1,DRX060386,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX,DRP003216,PRJDB5040,,336159,DRS033090,SAMD00056683,simple,1759406,microbial fuel cell metagenome,SAMD00056683,,,,,,,no,,,,,TOKYO_PHARM,DRA004918,,public,2D852F63D73B92F93A1271C8DD194AD9,278930528F0270972A346D48548C3CCC
DRR066348,2016-08-01 10:05:16,2016-08-01 10:09:00,4293,2271574,0,529,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/066/DRR066348/DRR066348.lite.1,DRX060386,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX,DRP003216,PRJDB5040,,336159,DRS033090,SAMD00056683,simple,1759406,microbial fuel cell metagenome,SAMD00056683,,,,,,,no,,,,,TOKYO_PHARM,DRA004918,,public,71545A17817F81FB23BA1B3DD9317C54,B74DB6F3F94A66D2BD0DAD14CAF1794D
DRR066357,2016-08-01 10:05:16,2016-08-01 10:09:01,4887,2641191,0,540,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/066/DRR066357/DRR066357.lite.1,DRX060387,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX,DRP003216,PRJDB5040,,336159,DRS033091,SAMD00056684,simple,1759406,microbial fuel cell metagenome,SAMD00056684,,,,,,,no,,,,,TOKYO_PHARM,DRA004918,,public,A3941142B866198DD31BFD57D67994F6,1F891AEA6EBAE00BD5B9694C790DEAA7
DRR066349,2016-08-01 10:05:16,2016-08-01 10:08:52,12204,6494986,0,532,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/066/DRR066349/DRR066349.lite.1,DRX060387,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX,DRP003216,PRJDB5040,,336159,DRS033091,SAMD00056684,simple,1759406,microbial fuel cell metagenome,SAMD00056684,,,,,,,no,,,,,TOKYO_PHARM,DRA004918,,public,D06A9BDA787FEDC6C3BDCA1807885D5D,B4CFFA7CA429056487EAF5C6CE73CCAF
DRR066350,2016-08-01 10:05:16,2016-08-01 10:08:53,3379,1828768,0,541,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/066/DRR066350/DRR066350.lite.1,DRX060388,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX,DRP003216,PRJDB5040,,336159,DRS033092,SAMD00056685,simple,1759406,microbial fuel cell metagenome,SAMD00056685,,,,,,,no,,,,,TOKYO_PHARM,DRA004918,,public,2DB30444070A1C75234AA293089177E5,D6D1C965B42789C68623A77E9A4FA243
DRR066358,2016-08-01 10:05:16,2016-08-01 10:09:11,3865,2077172,0,537,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/066/DRR066358/DRR066358.lite.1,DRX060388,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX,DRP003216,PRJDB5040,,336159,DRS033092,SAMD00056685,simple,1759406,microbial fuel cell metagenome,SAMD00056685,,,,,,,no,,,,,TOKYO_PHARM,DRA004918,,public,88F72D104AF74D45158D62C0F31DC0AB,4C1EA6CBB3B8FD82FAF636C7F029F4B4
DRR066359,2016-08-01 10:05:16,2016-08-01 10:09:02,7085,3834472,0,541,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/066/DRR066359/DRR066359.lite.1,DRX060389,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX,DRP003216,PRJDB5040,,336159,DRS033093,SAMD00056686,simple,1759406,microbial fuel cell metagenome,SAMD00056686,,,,,,,no,,,,,TOKYO_PHARM,DRA004918,,public,65594D0E8A0A4F7FFCB0197CD5543280,E087275124F1C9621338095E8BE2C1EB
